politician,politicianDescription,image,politicianLabel,date_of_birth
http://www.wikidata.org/entity/Q546285,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Robert%20Rochefort.jpg,Robert Rochefort,1955-09-19T00:00:00Z
http://www.wikidata.org/entity/Q546370,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Gilles%20Pargneaux.JPG,Gilles Pargneaux,1957-03-24T00:00:00Z
http://www.wikidata.org/entity/Q546370,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Pargneaux%20Gilles%202014-02-05%202.jpg,Gilles Pargneaux,1957-03-24T00:00:00Z
http://www.wikidata.org/entity/Q546722,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Michel%20Dantin.jpg,Michel Dantin,1960-01-15T00:00:00Z
http://www.wikidata.org/entity/Q550501,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Serges%20Roques%20Maire%20de%20Villefranche%20de%20Rouergue.jpg,Serge Roques,1947-06-11T00:00:00Z
http://www.wikidata.org/entity/Q550898,Chief of staff of the French President,http://commons.wikimedia.org/wiki/Special:FilePath/Pierre-Ren%C3%A9%20Lemas.JPG,Pierre-René Lemas,1951-02-23T00:00:00Z
http://www.wikidata.org/entity/Q559040,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Jean-Yves%20Le%20Drian%20par%20Claude%20Truong-Ngoc%20novembre%202014.jpg,Jean-Yves Le Drian,1947-06-30T00:00:00Z
http://www.wikidata.org/entity/Q560682,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Hubert%20Vedrine%202006%2001%2006.jpg,Hubert Védrine,1947-07-31T00:00:00Z
http://www.wikidata.org/entity/Q560890,French prime minister,http://commons.wikimedia.org/wiki/Special:FilePath/Ministru%20prezidents%20Valdis%20Dombrovskis%20tiekas%20ar%20Francijas%20Eiropas%20lietu%20ministru%20Bern%C4%81ru%20Kazen%C4%93vu%20%28Bernard%20Cazeneuve%29%20%287985359635%29%20%28cropped%29.jpg,Bernard Cazeneuve,1963-06-02T00:00:00Z
http://www.wikidata.org/entity/Q560944,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Fran%C3%A7ois%20Lamy%20-%20F%C3%A9vrier%202013%20%282%29.jpg,François Lamy,1959-10-31T00:00:00Z
http://www.wikidata.org/entity/Q568949,French politician French MEP,http://commons.wikimedia.org/wiki/Special:FilePath/Francis%20Wurtz%20Front%20de%20Gauche%202009-03-08.jpg,Francis Wurtz,1948-01-03T00:00:00Z
http://www.wikidata.org/entity/Q582101,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Alain%20Madelin.jpg,Alain Madelin,1946-03-26T00:00:00Z
http://www.wikidata.org/entity/Q585077,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Antoine%20Karam.JPG,Antoine Karam,1950-02-21T00:00:00Z
http://www.wikidata.org/entity/Q594672,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Brigitte%20Four%C3%A9.jpg,Brigitte Fouré,1955-08-13T00:00:00Z
http://www.wikidata.org/entity/Q594858,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Alexandre%20Varaut%20par%20Claude%20Truong-Ngoc%20mars%202015.jpg,Alexandre Varaut,1966-01-18T00:00:00Z
http://www.wikidata.org/entity/Q598543,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Jean-Paul%20Gauzes%2C%20France-MIP-Europaparlament-by-Leila-Paul-1.jpg,Jean-Paul Gauzès,1947-10-01T00:00:00Z
http://www.wikidata.org/entity/Q599643,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Cottigny%2C%20Jean%20Louis-1642.jpg,Jean-Louis Cottigny,1950-09-12T00:00:00Z
http://www.wikidata.org/entity/Q602146,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/JPLecoq-PLaurent-062016.jpg,Jean-Paul Lecoq,1958-10-13T00:00:00Z
http://www.wikidata.org/entity/Q603288,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Fran%C3%A7ois%20Loos%20par%20Claude%20Truong-Ngoc%20avril%202013.jpg,François Loos,1953-12-24T00:00:00Z
http://www.wikidata.org/entity/Q630747,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Bayrou%20Bercy%202007-04-18%20n39.jpg,Jean-Pierre Abelin,1950-09-03T00:00:00Z
http://www.wikidata.org/entity/Q630747,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Jean-Pierre%20ABELIN.JPG,Jean-Pierre Abelin,1950-09-03T00:00:00Z
http://www.wikidata.org/entity/Q632930,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/G%C3%A9rard%20Bapt.jpg,Gérard Bapt,1946-02-04T00:00:00Z
http://www.wikidata.org/entity/Q636424,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/UMP%20meeting%20Paris%20regional%20elections%202010-03-17%20n13.jpg,Yves Jégo,1961-04-17T00:00:00Z
http://www.wikidata.org/entity/Q640830,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Paris%20de%20la%20Recherche%20-%20Jean-Marie%20Le%20Guen%201.jpg,Jean-Marie Le Guen,1953-01-03T00:00:00Z
http://www.wikidata.org/entity/Q642640,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Luc%20Chatel%20par%20Claude%20Truong-Ngoc%20ao%C3%BBt%202015.jpg,Luc Chatel,1964-08-15T00:00:00Z
http://www.wikidata.org/entity/Q646641,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Claude%20Gewerc%202009.jpg,Claude Gewerc,1947-06-21T00:00:00Z
http://www.wikidata.org/entity/Q647011,Frenck politician,http://commons.wikimedia.org/wiki/Special:FilePath/Alain%20Fousseret%20-%20Europe%20Ecologie%20Franche-Comt%C3%A9%20LesVerts.jpg,Alain Fousseret,1956-03-25T00:00:00Z
http://www.wikidata.org/entity/Q651851,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Daniel%20B%C3%A9guin.jpg,Daniel Béguin,1951-10-23T00:00:00Z
http://www.wikidata.org/entity/Q662153,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/PYTremael.JPG,Pierre-Yvon Trémel,1946-08-09T00:00:00Z
http://www.wikidata.org/entity/Q662743,French economist and politician,http://commons.wikimedia.org/wiki/Special:FilePath/Alain%20Lipietz%20523642397%201912793874%20o%20d.jpg,Alain Lipietz,1947-09-19T00:00:00Z
http://www.wikidata.org/entity/Q681613,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Christian%20Paul%202009.jpg,Christian Paul,1960-03-23T00:00:00Z
http://www.wikidata.org/entity/Q689494,"French comedian, actor, political activist and anti-semite",http://commons.wikimedia.org/wiki/Special:FilePath/Dieudonn%C3%A9%2C%20humoriste%20%282009%29.jpg,Dieudonné M'bala M'bala,1966-02-11T00:00:00Z
http://www.wikidata.org/entity/Q696028,French MEP,http://commons.wikimedia.org/wiki/Special:FilePath/Joseph%20Daul%2C%202010-09-02.jpg,Joseph Daul,1947-04-13T00:00:00Z
http://www.wikidata.org/entity/Q704776,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Grandes%20Armes%20Imp%C3%A9riales%20%281804-1815%292.svg,Charles Napoléon,1950-10-19T00:00:00Z
http://www.wikidata.org/entity/Q704846,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Philippe%20de%20Villiers%20voeux%202006.jpg,Philippe de Villiers,1949-03-25T00:00:00Z
http://www.wikidata.org/entity/Q707980,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Renaud%20Donnedieu%20de%20Vabres.jpg,Renaud Donnedieu de Vabres,1954-03-13T00:00:00Z
http://www.wikidata.org/entity/Q707984,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Christian%20Jacob%20-%2029-08-11.jpg,Christian Jacob,1959-12-04T00:00:00Z
http://www.wikidata.org/entity/Q711098,French politician French MEP,http://commons.wikimedia.org/wiki/Special:FilePath/Bayrou%20Bercy%202007-04-18%20n29.jpg,Jean-Louis Bourlanges,1946-07-13T00:00:00Z
http://www.wikidata.org/entity/Q713296,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Socialist%20rally%20Zenith%202007%2005%2029%20n16.jpg,Michel Sapin,1952-04-09T00:00:00Z
http://www.wikidata.org/entity/Q725694,French judoka and politician,http://commons.wikimedia.org/wiki/Special:FilePath/UMP%20meeting%20Paris%20regional%20elections%202010-03-17%20n04.jpg,David Douillet,1969-02-17T00:00:00Z
http://www.wikidata.org/entity/Q72580,German politician,http://commons.wikimedia.org/wiki/Special:FilePath/Netzregeln10-Jan-Philipp-Albrecht.jpg,Jan Philipp Albrecht,1982-12-20T00:00:00Z
http://www.wikidata.org/entity/Q731629,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Fr%C3%A9d%C3%A9ric%20Cuvillier%202011.JPG,Frédéric Cuvillier,1968-12-09T00:00:00Z
http://www.wikidata.org/entity/Q736013,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Fran%C3%A7ois%20Baroin.JPG,François Baroin,1965-06-21T00:00:00Z
http://www.wikidata.org/entity/Q737311,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Montebourg%20Toulouse%202012.JPG,Arnaud Montebourg,1962-10-30T00:00:00Z
http://www.wikidata.org/entity/Q743188,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Jean-Pierre%20VIAL.jpg,Jean-Pierre Vial,1951-02-17T00:00:00Z
http://www.wikidata.org/entity/Q743479,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Philippe%20Duron%20AN.jpg,Philippe Duron,1947-06-19T00:00:00Z
http://www.wikidata.org/entity/Q749029,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Christian%20Estrosi.jpg,Christian Estrosi,1955-07-01T00:00:00Z
http://www.wikidata.org/entity/Q761527,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Guy-Dominique%20Kennel%20par%20Claude%20Truong-Ngoc%20mars%202015.jpg,Guy-Dominique Kennel,1952-04-14T00:00:00Z
http://www.wikidata.org/entity/Q76837,German journalist and politician,http://commons.wikimedia.org/wiki/Special:FilePath/Europe%20Ecologie%20closing%20rally%20regional%20elections%202010-03-10%20n14.jpg,Daniel Cohn-Bendit,1945-04-04T00:00:00Z
http://www.wikidata.org/entity/Q781970,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Philippe%20Nauche.JPG,Philippe Nauche,1957-07-15T00:00:00Z
http://www.wikidata.org/entity/Q784021,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/G%C3%A9rard%20Larcher%202009.jpg,Gérard Larcher,1949-09-14T00:00:00Z
http://www.wikidata.org/entity/Q784751,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Pierre%20lellouche.jpg,Pierre Lellouche,1951-05-03T00:00:00Z
http://www.wikidata.org/entity/Q787494,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Roland%20BLUM.JPG,Roland Blum,1945-07-12T00:00:00Z
http://www.wikidata.org/entity/Q787956,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Henri%20Plagnol.jpg,Henri Plagnol,1961-02-11T00:00:00Z
http://www.wikidata.org/entity/Q793139,French political scientist,http://commons.wikimedia.org/wiki/Special:FilePath/Photo%20Aymeric%20Chauprade.jpg,Aymeric Chauprade,1969-01-13T00:00:00Z
http://www.wikidata.org/entity/Q794087,"French sociologist, economist and writer",http://commons.wikimedia.org/wiki/Special:FilePath/MoDem%20regional%20elections%202010-01-24%20n19.jpg,Azouz Begag,1957-02-05T00:00:00Z
http://www.wikidata.org/entity/Q799291,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Cavard.jpg,Christophe Cavard,1970-02-19T00:00:00Z
http://www.wikidata.org/entity/Q818118,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Benoit%20Hamon%20280816.jpg,Benoît Hamon,1967-06-26T00:00:00Z
http://www.wikidata.org/entity/Q81923,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/S%C3%A9gol%C3%A8ne%20Royal%20-%20Janvier%202012.jpg,Ségolène Royal,1953-09-22T00:00:00Z
http://www.wikidata.org/entity/Q822237,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Accoyer.jpg,Bernard Accoyer,1945-08-12T00:00:00Z
http://www.wikidata.org/entity/Q82403,"Syrian political scientist, opposition figure",http://commons.wikimedia.org/wiki/Special:FilePath/Ghalioun%20Burhan.jpg,Burhan Ghalioun,1945-02-11T00:00:00Z
http://www.wikidata.org/entity/Q828599,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Maire%20b%20mertz%201.jpg,Bertrand Mertz,1962-01-29T00:00:00Z
http://www.wikidata.org/entity/Q8331964,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Cordon%20Lappartient.JPG,David Lappartient,1973-05-31T00:00:00Z
http://www.wikidata.org/entity/Q8343669,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Jean%20Besson.JPG,Jean Besson,1948-07-01T00:00:00Z
http://www.wikidata.org/entity/Q867150,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Fabrice%20Verdier.jpg,Fabrice Verdier,1968-12-16T00:00:00Z
http://www.wikidata.org/entity/Q924976,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Michel%20Herbillon%20lors%20de%20la%20c%C3%A9r%C3%A9monie%20du%208%20mai%202010-003.JPG,Michel Herbillon,1951-03-06T00:00:00Z
http://www.wikidata.org/entity/Q925915,French judge and diplomat,http://commons.wikimedia.org/wiki/Special:FilePath/OSCE%20Secretary%20General%20Marc%20Perrin%20de%20Brichambaut.jpg,Marc Perrin de Brichambaut,1948-10-29T00:00:00Z
http://www.wikidata.org/entity/Q926836,French trotskyist politician,http://commons.wikimedia.org/wiki/Special:FilePath/Daniel%20Gluckstein%20en%202002%20a%20Lyon.jpg,Daniel Gluckstein,1953-03-03T00:00:00Z
http://www.wikidata.org/entity/Q927873,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Repas%20PDF%20024.JPG,Carl Lang,1957-09-20T00:00:00Z
http://www.wikidata.org/entity/Q929393,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Pascal%20Canfin%20%28cropped%29.jpg,Pascal Canfin,1974-08-22T00:00:00Z
http://www.wikidata.org/entity/Q930418,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Alain%20Richard.jpg,Alain Richard,1945-08-29T00:00:00Z
http://www.wikidata.org/entity/Q930590,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Christian%20Bourquin%20%282011%29.jpg,Christian Bourquin,1954-10-07T00:00:00Z
http://www.wikidata.org/entity/Q937091,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Robert%20Hue.jpg,Robert Hue,1946-10-19T00:00:00Z
http://www.wikidata.org/entity/Q937175,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Marc%20Dolez.jpg,Marc Dolez,1952-10-21T00:00:00Z
http://www.wikidata.org/entity/Q938263,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/UMP%20rally%20Paris%20regional%20elections%202010-03-17%20n01.jpg,Axel Poniatowski,1951-08-03T00:00:00Z
http://www.wikidata.org/entity/Q938547,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Patrice%20Prat%20.jpg,Patrice Prat,1965-11-28T00:00:00Z
http://www.wikidata.org/entity/Q945181,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Balkany%20Patrick%20cropped.JPG,Patrick Balkany,1948-08-16T00:00:00Z
http://www.wikidata.org/entity/Q946961,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Jean%20Sarkozy%20%28byammar%29%202008.jpg,Jean Sarkozy,1986-09-01T00:00:00Z
http://www.wikidata.org/entity/Q954006,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Jean%20Paul%20Garraud.jpg,Jean-Paul Garraud,1956-02-27T00:00:00Z
http://www.wikidata.org/entity/Q956428,French fencer,http://commons.wikimedia.org/wiki/Special:FilePath/UMP%20regional%20elections%20Paris%202010-01-21%20n3.jpg,Jean-François Lamour,1956-02-02T00:00:00Z
http://www.wikidata.org/entity/Q959067,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Michel%20Destot%20-%20Crit%C3%A9rium%20du%20Dauphin%C3%A9%202012%20-%20Prologue.jpg,Michel Destot,1946-09-02T00:00:00Z
http://www.wikidata.org/entity/Q960150,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Le%20Foll%20Toulouse%202012.JPG,Stéphane Le Foll,1960-02-03T00:00:00Z
http://www.wikidata.org/entity/Q960474,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Lille%20-%20Marc-Philippe%20Daubresse%20-%202.jpg,Marc-Philippe Daubresse,1953-08-01T00:00:00Z
http://www.wikidata.org/entity/Q960643,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/VP%20cravate%20grande.JPG,Vincent Peillon,1960-07-07T00:00:00Z
http://www.wikidata.org/entity/Q960706,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Pierre%20Cohen%20-%20Cohen%27s%20rallye%2C%20Toulouse%20town%20election%2C%202008%20-%202171.jpg,Pierre Cohen,1950-03-20T00:00:00Z
http://www.wikidata.org/entity/Q962903,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Michel%20Heinrich%20par%20Claude%20Truong-Ngoc%20avril%202015.jpg,Michel Heinrich,1946-02-15T00:00:00Z
http://www.wikidata.org/entity/Q965109,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Noel.Mamere2006.JPG,Noël Mamère,1948-12-25T00:00:00Z
http://www.wikidata.org/entity/Q966092,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Portrait%20FB%2012-2011.JPG,Franck Biancheri,1961-03-11T00:00:00Z
http://www.wikidata.org/entity/Q966529,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Portrait%20Damien%20Abad.jpg,Damien Abad,1980-04-05T00:00:00Z
http://www.wikidata.org/entity/Q972463,French businessman and politician.,http://commons.wikimedia.org/wiki/Special:FilePath/Christophe-bouchet-gare-tours.jpg,Christophe Bouchet,1962-11-12T00:00:00Z
http://www.wikidata.org/entity/Q974202,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Hazan%20Tinqueux%20008.JPG,Adeline Hazan,1956-01-21T00:00:00Z
http://www.wikidata.org/entity/Q974202,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Photo%20officielle%20d%27Adeline%20Hazan.jpg,Adeline Hazan,1956-01-21T00:00:00Z
http://www.wikidata.org/entity/Q980660,French Member of Parliament,http://commons.wikimedia.org/wiki/Special:FilePath/Pierre-Yves%20Le%20Borgn%27.JPG,Pierre-Yves Le Borgn’,1964-11-04T00:00:00Z
http://www.wikidata.org/entity/Q980898,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Jacky%20H%C3%A9nin.jpg,Jacky Hénin,1960-11-12T00:00:00Z
http://www.wikidata.org/entity/Q981486,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Patrick%20Le%20Hyaric%20Front%20de%20Gauche%202009-03-08.jpg,Patrick Le Hyaric,1957-02-04T00:00:00Z
http://www.wikidata.org/entity/Q981661,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Jean-Marie%20Bockel%20par%20Claude%20Truong-Ngoc%20juin%202014.jpg,Jean-Marie Bockel,1950-06-22T00:00:00Z
http://www.wikidata.org/entity/Q982005,French environmentalist,http://commons.wikimedia.org/wiki/Special:FilePath/Nicolas%20Hulot%20-%20Huma%202008%2C%206415%20%28cropped%29.jpg,Nicolas Hulot,1955-04-30T00:00:00Z
http://www.wikidata.org/entity/Q983563,Guadeloupean politician,http://commons.wikimedia.org/wiki/Special:FilePath/Victorin%20Lurel%202.jpg,Victorin Lurel,1951-08-20T00:00:00Z
http://www.wikidata.org/entity/Q983699,"French economist and politician, Socialist member of the European Parliament",http://commons.wikimedia.org/wiki/Special:FilePath/Li%C3%AAm%20Hoang-Ngoc%20par%20Claude%20Truong-Ngoc%20septembre%202013.jpg,Liêm Hoang Ngoc,1964-12-11T00:00:00Z
http://www.wikidata.org/entity/Q984375,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Laurent%20Wauquiez%2C%20vice-pr%C3%A9sident%20de%20l%27UMP.jpg,Laurent Wauquiez,1975-04-12T00:00:00Z
http://www.wikidata.org/entity/Q984381,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Maurice-leroy-freeuse.jpg,Maurice Leroy,1959-02-02T00:00:00Z
http://www.wikidata.org/entity/Q984444,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Yann%20Wehrling-2010-01.jpg,Yann Wehrling,1971-07-03T00:00:00Z
